date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2021-07-15,Eastern,Kitui,Kitui town (Kitui),5892,-1.36,38.01,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,60.0,0.56
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,5400.0,49.95
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1750.0,16.19
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1750.0,16.19
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,7500.0,69.38
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,7200.0,66.6
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,6300.0,58.28
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3780.0,34.97
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,13.88
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,715.0,6.61
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,35.0,0.32
2021-07-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2880.0,26.64
2021-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2500.0,23.13
2021-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4725.0,43.71
2021-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650.0,6.01
2021-07-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560.0,23.68
2021-07-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1667.0,15.42
2021-07-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,8496.0,78.59
2021-07-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6300.0,58.28
2021-07-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,5736.0,53.06
2021-07-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.25
2021-07-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2325.0,21.51
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3600.0,33.3
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1125.0,10.41
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6750.0,62.44
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2858.0,26.44
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,8100.0,74.93
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1317.0,12.18
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6500.0,60.13
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,4500.0,41.63
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,"meat, fish and eggs","Fish (omena, dry)",895,KG,actual,Wholesale,KES,170.0,1.57
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,7200.0,66.6
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,10899.0,100.82
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,10800.0,99.91
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1890.0,17.48
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cowpea leaves,898,KG,actual,Wholesale,KES,30.0,0.28
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1125.0,10.41
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,596.0,5.51
2021-07-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3125.0,28.91
2021-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,34.0,0.31
2021-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,65.65,0.61
2021-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1500.0,13.88
2021-07-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,7875.0,72.85
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,6300.0,58.28
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,6300.0,58.28
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,7450.0,68.92
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,7398.0,68.44
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8174.0,75.62
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,9765.0,90.33
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Cowpea leaves,898,KG,actual,Wholesale,KES,50.0,0.46
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,638.0,5.9
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,26.0,0.24
2021-07-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3840.0,35.52
2021-07-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2335.0,21.6
2021-07-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,8640.0,79.93
2021-07-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,9900.0,91.58
2021-07-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,6300.0,58.28
2021-07-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,780.0,7.22
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3600.0,33.3
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,950.0,8.79
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,7780.0,71.97
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,4131.0,38.21
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,10932.0,101.13
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,9999.0,92.5
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,11196.0,103.57
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,11463.0,106.04
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,10932.0,101.13
2021-07-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4826.0,44.64
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,7425.0,68.69
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1541.5,14.26
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,4250.0,39.32
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,9000.0,83.26
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (mung),393,90 KG,actual,Wholesale,KES,11700.0,108.23
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,8100.0,74.93
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,10800.0,99.91
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,8100.0,74.93
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,13.88
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650.0,6.01
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,35.0,0.32
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3296.0,30.49
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1110.0,10.27
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,7002.0,64.77
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000.0,9.25
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,520.0,4.81
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,20.0,0.19
2021-07-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,1920.0,17.76
2021-07-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,30.0,0.28
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,29.0,0.27
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3013.0,27.87
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1100.0,10.18
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5000.0,46.25
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,12675.0,117.25
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,8100.0,74.93
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,9950.0,92.04
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,10238.0,94.71
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3780.0,34.97
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1794.0,16.6
2021-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650.0,6.01
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2754.0,25.48
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2800.0,25.9
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,7326.0,67.77
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2772.0,25.64
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,845.0,7.82
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,32.0,0.3
2021-07-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3541.0,32.76
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2799.0,25.89
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,7245.0,67.02
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1000.0,9.25
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5000.0,46.25
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,6300.0,58.28
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (kidney),180,90 KG,actual,Wholesale,KES,5850.0,54.12
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6174.0,57.11
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1285.0,11.89
2021-07-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,748.0,6.92
2021-08-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1700.0,15.56
2021-08-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1470.0,13.45
2021-08-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,45.0,0.41
2021-08-15,Coast,Mombasa,Kongowea (Mombasa),5672,-4.06,39.66,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,4352.0,39.83
2021-08-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,32.0,0.29
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,Millet (finger),353,90 KG,actual,Wholesale,KES,7200.0,65.89
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1750.0,16.02
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1500.0,13.73
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3150.0,28.83
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Cowpea leaves,898,KG,actual,Wholesale,KES,30.0,0.27
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,30.0,0.27
2021-08-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560.0,23.43
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1200.0,10.98
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6500.0,59.49
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,"meat, fish and eggs","Fish (omena, dry)",895,KG,actual,Wholesale,KES,176.0,1.61
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,9000.0,82.37
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2520.0,23.06
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1250.0,11.44
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,488.0,4.47
2021-08-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,25.0,0.23
2021-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,34.0,0.31
2021-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,60.93,0.56
2021-08-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,8000.0,73.22
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5500.0,50.34
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,7200.0,65.89
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,7119.0,65.15
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,10710.0,98.02
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1250.0,11.44
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,663.0,6.07
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Spinach,404,KG,actual,Wholesale,KES,27.0,0.25
2021-08-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2131.0,19.5
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3600.0,32.95
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,800.0,7.32
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,7780.0,71.2
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,Sorghum (red),282,90 KG,actual,Wholesale,KES,3996.0,36.57
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,3996.0,36.57
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,"meat, fish and eggs","Fish (omena, dry)",895,KG,actual,Wholesale,KES,133.0,1.22
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1863.0,17.05
2021-08-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,7114.0,65.11
